,betweenness_centrality,count,degree,degree_centrality,id,tf,word,party,year,margin_seats,winner
551,0.05509478600494872,14,4,0.04040404040404041,Labour.1983,0.0005491057420771886,Pay,Labour,1983,144,Tory
552,0.006331598452301571,14,4,0.04040404040404041,Labour.1983,0.0005491057420771886,Growth,Labour,1983,144,Tory
553,0.0,14,5,0.05050505050505051,Labour.1983,0.0005491057420771886,Order,Labour,1983,144,Tory
554,0.010865757203989464,13,7,0.07070707070707072,Labour.1983,0.0005098839033573894,Inflation,Labour,1983,144,Tory
555,0.053811964073867465,13,4,0.04040404040404041,Labour.1983,0.0005098839033573894,Help,Labour,1983,144,Tory
556,0.05708519141619654,13,8,0.08080808080808081,Labour.1983,0.0005098839033573894,Protection,Labour,1983,144,Tory
557,0.0,13,3,0.030303030303030304,Labour.1983,0.0005098839033573894,Income,Labour,1983,144,Tory
558,0.0643251116996275,13,5,0.05050505050505051,Labour.1983,0.0005098839033573894,Care,Labour,1983,144,Tory
559,0.11861826606118263,13,9,0.09090909090909091,Labour.1983,0.0005098839033573894,Discrimination,Labour,1983,144,Tory
560,0.0028525252453372083,13,7,0.07070707070707072,Labour.1983,0.0005098839033573894,Research,Labour,1983,144,Tory
561,0.0028525252453372083,12,7,0.07070707070707072,Labour.1983,0.0004706620646375902,Technology,Labour,1983,144,Tory
562,0.006045227133662507,12,6,0.06060606060606061,Labour.1983,0.0004706620646375902,Law,Labour,1983,144,Tory
563,0.0,12,1,0.010101010101010102,Labour.1983,0.0004706620646375902,Oil,Labour,1983,144,Tory
564,0.009039330236445443,12,2,0.020202020202020204,Labour.1983,0.0004706620646375902,Aid,Labour,1983,144,Tory
565,0.021080870549748998,12,6,0.06060606060606061,Labour.1983,0.0004706620646375902,Land,Labour,1983,144,Tory
566,0.016851148399904273,12,6,0.06060606060606061,Labour.1983,0.0004706620646375902,Peace,Labour,1983,144,Tory
567,0.0,12,3,0.030303030303030304,Labour.1983,0.0004706620646375902,Commitment,Labour,1983,144,Tory
568,0.11256052078146898,12,3,0.030303030303030304,Labour.1983,0.0004706620646375902,Scheme,Labour,1983,144,Tory
569,0.008773942107275442,12,4,0.04040404040404041,Labour.1983,0.0004706620646375902,Role,Labour,1983,144,Tory
570,0.018403448423638315,11,5,0.05050505050505051,Labour.1983,0.00043144022591779104,Withdrawal,Labour,1983,144,Tory
571,0.038342609771181195,11,3,0.030303030303030304,Labour.1983,0.00043144022591779104,Power,Labour,1983,144,Tory
572,0.07833527709546302,11,6,0.06060606060606061,Labour.1983,0.00043144022591779104,Disarmament,Labour,1983,144,Tory
573,0.01292116058659039,11,8,0.08080808080808081,Labour.1983,0.00043144022591779104,Transport,Labour,1983,144,Tory
574,0.05689548546691404,11,2,0.020202020202020204,Labour.1983,0.00043144022591779104,Freedom,Labour,1983,144,Tory
575,0.029799256657080917,11,5,0.05050505050505051,Labour.1983,0.00043144022591779104,Access,Labour,1983,144,Tory
576,0.0,11,2,0.020202020202020204,Labour.1983,0.00043144022591779104,Control,Labour,1983,144,Tory
577,0.17144511262089573,11,9,0.09090909090909091,Labour.1983,0.00043144022591779104,Sector,Labour,1983,144,Tory
578,0.1340938944741111,11,4,0.04040404040404041,Labour.1983,0.00043144022591779104,Family,Labour,1983,144,Tory
579,0.07711359768585002,11,6,0.06060606060606061,Labour.1983,0.00043144022591779104,Allowance,Labour,1983,144,Tory
580,0.003971595451178488,10,5,0.05050505050505051,Labour.1983,0.0003922183871979918,Cost,Labour,1983,144,Tory
581,0.05492262908437101,10,7,0.07070707070707072,Labour.1983,0.0003922183871979918,Future,Labour,1983,144,Tory
582,0.0,10,0,0.0,Labour.1983,0.0003922183871979918,Introduce,Labour,1983,144,Tory
583,0.0,10,1,0.010101010101010102,Labour.1983,0.0003922183871979918,Time,Labour,1983,144,Tory
584,0.10188177848696603,9,3,0.030303030303030304,Labour.1983,0.00035299654847819267,Race,Labour,1983,144,Tory
585,0.039918828452365024,9,9,0.09090909090909091,Labour.1983,0.00035299654847819267,Burden,Labour,1983,144,Tory
586,0.13580746051392176,9,6,0.06060606060606061,Labour.1983,0.00035299654847819267,Nation,Labour,1983,144,Tory
587,0.03160230647527717,9,8,0.08080808080808081,Labour.1983,0.00035299654847819267,Interest,Labour,1983,144,Tory
588,0.0,9,0,0.0,Labour.1983,0.00035299654847819267,Youth,Labour,1983,144,Tory
589,0.11931332545649632,9,11,0.11111111111111112,Labour.1983,0.00035299654847819267,Strategy,Labour,1983,144,Tory
590,0.11188848254128914,9,4,0.04040404040404041,Labour.1983,0.00035299654847819267,Citizenship,Labour,1983,144,Tory
591,0.016861450429877797,9,4,0.04040404040404041,Labour.1983,0.00035299654847819267,Basis,Labour,1983,144,Tory
592,0.0,9,0,0.0,Labour.1983,0.00035299654847819267,Statement,Labour,1983,144,Tory
593,0.03792624141380946,9,8,0.08080808080808081,Labour.1983,0.00035299654847819267,Rate,Labour,1983,144,Tory
594,0.0,9,5,0.05050505050505051,Labour.1983,0.00035299654847819267,Strengthen,Labour,1983,144,Tory
595,0.02098575972623831,9,7,0.07070707070707072,Labour.1983,0.00035299654847819267,Public,Labour,1983,144,Tory
596,0.026581234365644326,9,3,0.030303030303030304,Labour.1983,0.00035299654847819267,Age,Labour,1983,144,Tory
597,0.0,9,3,0.030303030303030304,Labour.1983,0.00035299654847819267,School,Labour,1983,144,Tory
598,0.13265182596573025,8,2,0.020202020202020204,Labour.1983,0.00031377470975839345,Today,Labour,1983,144,Tory
599,0.008379186950615522,8,2,0.020202020202020204,Labour.1983,0.00031377470975839345,Week,Labour,1983,144,Tory
600,0.0,31,2,0.020202020202020204,Labour.1987,0.0030919609016556954,Government,Labour,1987,102,Tory
601,0.0,27,3,0.030303030303030304,Labour.1987,0.0026929982046678637,Education,Labour,1987,102,Tory
602,0.042790963288899315,20,7,0.07070707070707072,Labour.1987,0.001994813484939158,Country,Labour,1987,102,Tory
603,0.10145066887290091,18,6,0.06060606060606061,Labour.1987,0.0017953321364452424,Development,Labour,1987,102,Tory
604,0.0020392716971348425,16,6,0.06060606060606061,Labour.1987,0.0015958507879513266,Health,Labour,1987,102,Tory
605,0.025528122041727483,16,6,0.06060606060606061,Labour.1987,0.0015958507879513266,Industry,Labour,1987,102,Tory
606,0.0,15,1,0.010101010101010102,Labour.1987,0.0014961101137043686,Community,Labour,1987,102,Tory
607,0.0,15,0,0.0,Labour.1987,0.0014961101137043686,Housing,Labour,1987,102,Tory
608,0.03970576496718532,13,6,0.06060606060606061,Labour.1987,0.001296628765210453,Investment,Labour,1987,102,Tory
609,0.06058390167033623,13,8,0.08080808080808081,Labour.1987,0.001296628765210453,Quality,Labour,1987,102,Tory
610,0.08230624544159806,13,2,0.020202020202020204,Labour.1987,0.001296628765210453,Action,Labour,1987,102,Tory
611,0.0007921783431987514,12,2,0.020202020202020204,Labour.1987,0.0011968880909634949,Security,Labour,1987,102,Tory
612,0.12285732779870634,12,11,0.11111111111111112,Labour.1987,0.0011968880909634949,Provision,Labour,1987,102,Tory
613,0.019086557181795277,12,4,0.04040404040404041,Labour.1987,0.0011968880909634949,System,Labour,1987,102,Tory
614,0.014077594798064806,12,4,0.04040404040404041,Labour.1987,0.0011968880909634949,Freedom,Labour,1987,102,Tory
615,0.03176089010968418,12,3,0.030303030303030304,Labour.1987,0.0011968880909634949,Policy,Labour,1987,102,Tory
616,0.032530266350612645,11,3,0.030303030303030304,Labour.1987,0.001097147416716537,Defence,Labour,1987,102,Tory
617,0.04449254449254449,11,3,0.030303030303030304,Labour.1987,0.001097147416716537,Support,Labour,1987,102,Tory
618,0.25531725511367254,11,10,0.10101010101010102,Labour.1987,0.001097147416716537,Right,Labour,1987,102,Tory
619,0.0,10,1,0.010101010101010102,Labour.1987,0.000997406742469579,Time,Labour,1987,102,Tory
620,0.0,10,1,0.010101010101010102,Labour.1987,0.000997406742469579,Part,Labour,1987,102,Tory
621,0.0,9,1,0.010101010101010102,Labour.1987,0.0008976660682226212,Poverty,Labour,1987,102,Tory
622,0.01978973407544836,9,3,0.030303030303030304,Labour.1987,0.0008976660682226212,Unemployment,Labour,1987,102,Tory
623,0.13110698824984537,9,4,0.04040404040404041,Labour.1987,0.0008976660682226212,Tax,Labour,1987,102,Tory
624,0.03673614576439821,9,3,0.030303030303030304,Labour.1987,0.0008976660682226212,Employment,Labour,1987,102,Tory
625,0.0020392716971348425,9,6,0.06060606060606061,Labour.1987,0.0008976660682226212,Service,Labour,1987,102,Tory
626,0.03970576496718532,9,6,0.06060606060606061,Labour.1987,0.0008976660682226212,Research,Labour,1987,102,Tory
627,0.0,8,1,0.010101010101010102,Labour.1987,0.0007979253939756633,Record,Labour,1987,102,Tory
628,0.0,8,1,0.010101010101010102,Labour.1987,0.0007979253939756633,Crime,Labour,1987,102,Tory
629,0.10493274865659284,8,10,0.10101010101010102,Labour.1987,0.0007979253939756633,Way,Labour,1987,102,Tory
630,0.01978973407544836,7,2,0.020202020202020204,Labour.1987,0.0006981847197287054,Election,Labour,1987,102,Tory
631,0.0,7,1,0.010101010101010102,Labour.1987,0.0006981847197287054,Programme,Labour,1987,102,Tory
632,0.0,7,1,0.010101010101010102,Labour.1987,0.0006981847197287054,Work,Labour,1987,102,Tory
633,0.05826539755638375,7,10,0.10101010101010102,Labour.1987,0.0006981847197287054,Nation,Labour,1987,102,Tory
634,0.03870709658499124,7,7,0.07070707070707072,Labour.1987,0.0006981847197287054,Future,Labour,1987,102,Tory
635,0.0,7,1,0.010101010101010102,Labour.1987,0.0006981847197287054,Trade,Labour,1987,102,Tory
636,0.03282023596613548,7,4,0.04040404040404041,Labour.1987,0.0006981847197287054,Training,Labour,1987,102,Tory
637,0.0,7,1,0.010101010101010102,Labour.1987,0.0006981847197287054,Benefit,Labour,1987,102,Tory
638,0.2058208309986322,7,6,0.06060606060606061,Labour.1987,0.0006981847197287054,Energy,Labour,1987,102,Tory
639,0.005706384933075611,7,3,0.030303030303030304,Labour.1987,0.0006981847197287054,Equipment,Labour,1987,102,Tory
640,0.00493565391524576,7,4,0.04040404040404041,Labour.1987,0.0006981847197287054,Order,Labour,1987,102,Tory
641,0.01978973407544836,7,2,0.020202020202020204,Labour.1987,0.0006981847197287054,Union,Labour,1987,102,Tory
642,0.06705608170974359,6,5,0.05050505050505051,Labour.1987,0.0005984440454817474,Family,Labour,1987,102,Tory
643,0.035014576000970556,6,4,0.04040404040404041,Labour.1987,0.0005984440454817474,Power,Labour,1987,102,Tory
644,0.004923711666672779,6,4,0.04040404040404041,Labour.1987,0.0005984440454817474,Change,Labour,1987,102,Tory
645,0.018557759466874314,6,4,0.04040404040404041,Labour.1987,0.0005984440454817474,Contribution,Labour,1987,102,Tory
646,0.01978973407544836,6,3,0.030303030303030304,Labour.1987,0.0005984440454817474,Cent,Labour,1987,102,Tory
647,0.0,6,2,0.020202020202020204,Labour.1987,0.0005984440454817474,Use,Labour,1987,102,Tory
648,0.09171045399606481,6,8,0.08080808080808081,Labour.1987,0.0005984440454817474,Access,Labour,1987,102,Tory
649,0.05434730974265603,6,7,0.07070707070707072,Labour.1987,0.0005984440454817474,Life,Labour,1987,102,Tory
650,0.0019110770811451086,6,4,0.04040404040404041,Labour.1987,0.0005984440454817474,Law,Labour,1987,102,Tory
651,0.04564583015417893,6,3,0.030303030303030304,Labour.1987,0.0005984440454817474,Democracy,Labour,1987,102,Tory
652,0.0,5,0,0.0,Labour.1987,0.0004987033712347895,Waste,Labour,1987,102,Tory
653,0.006402279983847352,5,3,0.030303030303030304,Labour.1987,0.0004987033712347895,Home,Labour,1987,102,Tory
654,0.062034203685409614,5,5,0.05050505050505051,Labour.1987,0.0004987033712347895,World,Labour,1987,102,Tory
655,0.13726908213068043,5,5,0.05050505050505051,Labour.1987,0.0004987033712347895,Opportunity,Labour,1987,102,Tory
656,0.0,5,2,0.020202020202020204,Labour.1987,0.0004987033712347895,Income,Labour,1987,102,Tory
657,0.05793158229917388,5,7,0.07070707070707072,Labour.1987,0.0004987033712347895,Recovery,Labour,1987,102,Tory
658,0.0030932911885292844,5,6,0.06060606060606061,Labour.1987,0.0004987033712347895,Transport,Labour,1987,102,Tory
659,0.07668521954236239,5,4,0.04040404040404041,Labour.1987,0.0004987033712347895,Rate,Labour,1987,102,Tory
660,0.01978973407544836,5,2,0.020202020202020204,Labour.1987,0.0004987033712347895,Police,Labour,1987,102,Tory
661,0.0,5,1,0.010101010101010102,Labour.1987,0.0004987033712347895,Year,Labour,1987,102,Tory
662,0.0,5,1,0.010101010101010102,Labour.1987,0.0004987033712347895,Practice,Labour,1987,102,Tory
663,0.08777037730671816,5,4,0.04040404040404041,Labour.1987,0.0004987033712347895,Help,Labour,1987,102,Tory
664,0.034679731386595955,5,5,0.05050505050505051,Labour.1987,0.0004987033712347895,Choice,Labour,1987,102,Tory
665,0.16240605908525707,5,3,0.030303030303030304,Labour.1987,0.0004987033712347895,Pay,Labour,1987,102,Tory
666,0.21208820036004017,5,6,0.06060606060606061,Labour.1987,0.0004987033712347895,Participation,Labour,1987,102,Tory
667,0.01978973407544836,5,2,0.020202020202020204,Labour.1987,0.0004987033712347895,Addition,Labour,1987,102,Tory
668,0.01978149086992626,5,5,0.05050505050505051,Labour.1987,0.0004987033712347895,Legislation,Labour,1987,102,Tory
669,0.029282681792495116,4,6,0.06060606060606061,Labour.1987,0.00039896269698783165,Strength,Labour,1987,102,Tory
670,0.18588856184849403,4,6,0.06060606060606061,Labour.1987,0.00039896269698783165,Economy,Labour,1987,102,Tory
671,0.13106959516037495,4,8,0.08080808080808081,Labour.1987,0.00039896269698783165,Care,Labour,1987,102,Tory
672,0.04030096887239744,4,3,0.030303030303030304,Labour.1987,0.00039896269698783165,Process,Labour,1987,102,Tory
673,0.02418674284784365,4,3,0.030303030303030304,Labour.1987,0.00039896269698783165,Control,Labour,1987,102,Tory
674,0.0003349824778396207,4,2,0.020202020202020204,Labour.1987,0.00039896269698783165,Everyone,Labour,1987,102,Tory
675,0.019165172821635393,4,4,0.04040404040404041,Labour.1987,0.00039896269698783165,Water,Labour,1987,102,Tory
676,0.0,4,2,0.020202020202020204,Labour.1987,0.00039896269698783165,Responsibility,Labour,1987,102,Tory
677,0.04117210017109444,4,7,0.07070707070707072,Labour.1987,0.00039896269698783165,Confidence,Labour,1987,102,Tory
678,0.0033059616223526937,4,4,0.04040404040404041,Labour.1987,0.00039896269698783165,Wealth,Labour,1987,102,Tory
679,0.01978973407544836,4,2,0.020202020202020204,Labour.1987,0.00039896269698783165,Living,Labour,1987,102,Tory
680,0.0,4,1,0.010101010101010102,Labour.1987,0.00039896269698783165,Grant,Labour,1987,102,Tory
681,0.1290808616039693,4,6,0.06060606060606061,Labour.1987,0.00039896269698783165,Prevention,Labour,1987,102,Tory
682,0.0,4,4,0.04040404040404041,Labour.1987,0.00039896269698783165,Money,Labour,1987,102,Tory
683,0.0437484740942846,4,10,0.10101010101010102,Labour.1987,0.00039896269698783165,Society,Labour,1987,102,Tory
684,0.0,4,1,0.010101010101010102,Labour.1987,0.00039896269698783165,Oil,Labour,1987,102,Tory
685,0.0014189514189514169,4,5,0.05050505050505051,Labour.1987,0.00039896269698783165,Science,Labour,1987,102,Tory
686,0.04118506639378623,4,5,0.05050505050505051,Labour.1987,0.00039896269698783165,Land,Labour,1987,102,Tory
687,0.03924103223060761,4,4,0.04040404040404041,Labour.1987,0.00039896269698783165,Majority,Labour,1987,102,Tory
688,0.04150794141241748,4,5,0.05050505050505051,Labour.1987,0.00039896269698783165,Chance,Labour,1987,102,Tory
689,0.007383116756484871,4,4,0.04040404040404041,Labour.1987,0.00039896269698783165,Commitment,Labour,1987,102,Tory
690,0.0,4,3,0.030303030303030304,Labour.1987,0.00039896269698783165,School,Labour,1987,102,Tory
691,0.09647495361781075,4,4,0.04040404040404041,Labour.1987,0.00039896269698783165,Funding,Labour,1987,102,Tory
692,0.12880691996338256,4,3,0.030303030303030304,Labour.1987,0.00039896269698783165,Structure,Labour,1987,102,Tory
693,0.0,4,1,0.010101010101010102,Labour.1987,0.00039896269698783165,Travel,Labour,1987,102,Tory
694,0.029377168446432508,4,3,0.030303030303030304,Labour.1987,0.00039896269698783165,Pollution,Labour,1987,102,Tory
695,0.01986384741486784,4,5,0.05050505050505051,Labour.1987,0.00039896269698783165,Protection,Labour,1987,102,Tory
696,0.0,3,2,0.020202020202020204,Labour.1987,0.0002992220227408737,Decline,Labour,1987,102,Tory
697,0.16336101290702323,3,6,0.06060606060606061,Labour.1987,0.0002992220227408737,Treatment,Labour,1987,102,Tory
698,0.0,3,2,0.020202020202020204,Labour.1987,0.0002992220227408737,Illness,Labour,1987,102,Tory
699,0.01978973407544836,3,2,0.020202020202020204,Labour.1987,0.0002992220227408737,Concern,Labour,1987,102,Tory
700,0.0,52,2,0.020202020202020204,Labour.1992,0.003788982803847275,Government,Labour,1992,21,Tory
701,0.027746547304626945,34,6,0.06060606060606061,Labour.1992,0.002477411833284757,Investment,Labour,1992,21,Tory
702,0.0007090615470330992,30,4,0.04040404040404041,Labour.1992,0.002185951617604197,Education,Labour,1992,21,Tory
703,0.001696344723555608,27,6,0.06060606060606061,Labour.1992,0.001967356455843777,Health,Labour,1992,21,Tory
704,0.0,24,1,0.010101010101010102,Labour.1992,0.0017487612940833576,Work,Labour,1992,21,Tory
705,0.1288433283996394,22,6,0.06060606060606061,Labour.1992,0.0016030311862430778,Community,Labour,1992,21,Tory
706,0.04051958787173446,22,6,0.06060606060606061,Labour.1992,0.0016030311862430778,Training,Labour,1992,21,Tory
707,0.002225854266670593,22,2,0.020202020202020204,Labour.1992,0.0016030311862430778,Year,Labour,1992,21,Tory
708,0.06009691703303883,19,8,0.08080808080808081,Labour.1992,0.001384436024482658,Tax,Labour,1992,21,Tory
709,0.001696344723555608,19,6,0.06060606060606061,Labour.1992,0.001384436024482658,Service,Labour,1992,21,Tory
710,0.00020614306328592042,18,3,0.030303030303030304,Labour.1992,0.0013115709705625181,System,Labour,1992,21,Tory
711,0.0,18,2,0.020202020202020204,Labour.1992,0.0013115709705625181,Programme,Labour,1992,21,Tory
712,0.06049454080377065,17,9,0.09090909090909091,Labour.1992,0.0012387059166423784,Care,Labour,1992,21,Tory
713,0.022902827044871486,17,5,0.05050505050505051,Labour.1992,0.0012387059166423784,Transport,Labour,1992,21,Tory
714,0.07151095985656843,16,5,0.05050505050505051,Labour.1992,0.0011658408627222385,Development,Labour,1992,21,Tory
715,0.0007090615470330992,15,4,0.04040404040404041,Labour.1992,0.0010929758088020986,School,Labour,1992,21,Tory
716,0.0,14,1,0.010101010101010102,Labour.1992,0.0010201107548819587,Action,Labour,1992,21,Tory
717,0.07565234096110955,14,6,0.06060606060606061,Labour.1992,0.0010201107548819587,Country,Labour,1992,21,Tory
718,0.16892272181793735,14,9,0.09090909090909091,Labour.1992,0.0010201107548819587,Right,Labour,1992,21,Tory
719,0.04262862904098263,13,7,0.07070707070707072,Labour.1992,0.0009472457009618187,Recovery,Labour,1992,21,Tory
720,0.03581615649617693,13,8,0.08080808080808081,Labour.1992,0.0009472457009618187,Future,Labour,1992,21,Tory
721,0.026514872493158852,13,4,0.04040404040404041,Labour.1992,0.0009472457009618187,Policy,Labour,1992,21,Tory
722,0.008605137901401858,12,2,0.020202020202020204,Labour.1992,0.0008743806470416788,Time,Labour,1992,21,Tory
723,0.00020614306328592042,12,3,0.030303030303030304,Labour.1992,0.0008743806470416788,Part,Labour,1992,21,Tory
724,0.03774468606053279,12,5,0.05050505050505051,Labour.1992,0.0008743806470416788,Role,Labour,1992,21,Tory
725,0.026831493941190478,11,5,0.05050505050505051,Labour.1992,0.0008015155931215389,Economy,Labour,1992,21,Tory
726,0.038342609771181195,11,4,0.04040404040404041,Labour.1992,0.0008015155931215389,Power,Labour,1992,21,Tory
727,0.0676701084948167,11,6,0.06060606060606061,Labour.1992,0.0008015155931215389,Employment,Labour,1992,21,Tory
728,0.0015882386012256138,11,2,0.020202020202020204,Labour.1992,0.0008015155931215389,Support,Labour,1992,21,Tory
729,0.1336484733113484,10,8,0.08080808080808081,Labour.1992,0.000728650539201399,Quality,Labour,1992,21,Tory
730,0.05249480518925587,10,5,0.05050505050505051,Labour.1992,0.000728650539201399,Business,Labour,1992,21,Tory
731,0.05514153257674215,10,6,0.06060606060606061,Labour.1992,0.000728650539201399,Way,Labour,1992,21,Tory
732,0.01522114570576816,10,5,0.05050505050505051,Labour.1992,0.000728650539201399,Pension,Labour,1992,21,Tory
733,0.013539510380190226,9,3,0.030303030303030304,Labour.1992,0.0006557854852812591,World,Labour,1992,21,Tory
734,0.0,9,2,0.020202020202020204,Labour.1992,0.0006557854852812591,Commitment,Labour,1992,21,Tory
735,0.00989389284070793,9,5,0.05050505050505051,Labour.1992,0.0006557854852812591,Income,Labour,1992,21,Tory
736,0.00944822373393802,9,4,0.04040404040404041,Labour.1992,0.0006557854852812591,Law,Labour,1992,21,Tory
737,0.1127515878594465,9,7,0.07070707070707072,Labour.1992,0.0006557854852812591,Treatment,Labour,1992,21,Tory
738,0.10194030723261627,9,5,0.05050505050505051,Labour.1992,0.0006557854852812591,Pay,Labour,1992,21,Tory
739,0.053486908565547726,9,5,0.05050505050505051,Labour.1992,0.0006557854852812591,Technology,Labour,1992,21,Tory
740,0.040642902654458524,9,4,0.04040404040404041,Labour.1992,0.0006557854852812591,Safety,Labour,1992,21,Tory
741,0.1111111111111111,9,7,0.07070707070707072,Labour.1992,0.0006557854852812591,Discrimination,Labour,1992,21,Tory
742,0.0,9,0,0.0,Labour.1992,0.0006557854852812591,Housing,Labour,1992,21,Tory
743,0.06752936832697364,8,3,0.030303030303030304,Labour.1992,0.0005829204313611193,Recession,Labour,1992,21,Tory
744,0.011888678312637018,8,4,0.04040404040404041,Labour.1992,0.0005829204313611193,Age,Labour,1992,21,Tory
745,0.02885411446017507,8,3,0.030303030303030304,Labour.1992,0.0005829204313611193,Environment,Labour,1992,21,Tory
746,6.871435442864013e-05,8,2,0.020202020202020204,Labour.1992,0.0005829204313611193,Security,Labour,1992,21,Tory
747,0.003862996070788278,8,2,0.020202020202020204,Labour.1992,0.0005829204313611193,Trade,Labour,1992,21,Tory
748,0.0,8,2,0.020202020202020204,Labour.1992,0.0005829204313611193,Home,Labour,1992,21,Tory
749,0.038885110842687295,8,9,0.09090909090909091,Labour.1992,0.0005829204313611193,Rate,Labour,1992,21,Tory
750,0.015372476951535154,8,5,0.05050505050505051,Labour.1992,0.0005829204313611193,Capital,Labour,1992,21,Tory
751,0.0,8,3,0.030303030303030304,Labour.1992,0.0005829204313611193,Industry,Labour,1992,21,Tory
752,0.05006398430911775,8,6,0.06060606060606061,Labour.1992,0.0005829204313611193,Level,Labour,1992,21,Tory
753,0.017885634830594636,8,5,0.05050505050505051,Labour.1992,0.0005829204313611193,Benefit,Labour,1992,21,Tory
754,0.00944822373393802,8,4,0.04040404040404041,Labour.1992,0.0005829204313611193,Legislation,Labour,1992,21,Tory
755,0.06511713409884158,8,5,0.05050505050505051,Labour.1992,0.0005829204313611193,Priority,Labour,1992,21,Tory
756,0.05397440190074022,8,3,0.030303030303030304,Labour.1992,0.0005829204313611193,Aid,Labour,1992,21,Tory
757,0.03312364335811332,7,5,0.05050505050505051,Labour.1992,0.0005100553774409793,Democracy,Labour,1992,21,Tory
758,0.06527791579178163,7,10,0.10101010101010102,Labour.1992,0.0005100553774409793,Provision,Labour,1992,21,Tory
759,0.03288926597341693,7,7,0.07070707070707072,Labour.1992,0.0005100553774409793,Access,Labour,1992,21,Tory
760,0.0,7,0,0.0,Labour.1992,0.0005100553774409793,Crime,Labour,1992,21,Tory
761,0.0,7,4,0.04040404040404041,Labour.1992,0.0005100553774409793,Unemployment,Labour,1992,21,Tory
762,0.0,7,1,0.010101010101010102,Labour.1992,0.0005100553774409793,Change,Labour,1992,21,Tory
763,0.01579460361993028,7,4,0.04040404040404041,Labour.1992,0.0005100553774409793,Scheme,Labour,1992,21,Tory
764,0.036424870962295165,7,8,0.08080808080808081,Labour.1992,0.0005100553774409793,Childcare,Labour,1992,21,Tory
765,0.0,7,2,0.020202020202020204,Labour.1992,0.0005100553774409793,Responsibility,Labour,1992,21,Tory
766,0.026390069641922354,7,7,0.07070707070707072,Labour.1992,0.0005100553774409793,Insurance,Labour,1992,21,Tory
767,0.0516012675863354,7,8,0.08080808080808081,Labour.1992,0.0005100553774409793,Cent,Labour,1992,21,Tory
768,0.0,7,1,0.010101010101010102,Labour.1992,0.0005100553774409793,Waste,Labour,1992,21,Tory
769,0.0,7,1,0.010101010101010102,Labour.1992,0.0005100553774409793,Authority,Labour,1992,21,Tory
770,0.008308193726906665,6,3,0.030303030303030304,Labour.1992,0.0004371903235208394,Election,Labour,1992,21,Tory
771,0.02865050718429224,6,5,0.05050505050505051,Labour.1992,0.0004371903235208394,Strength,Labour,1992,21,Tory
772,0.0,6,4,0.04040404040404041,Labour.1992,0.0004371903235208394,Inflation,Labour,1992,21,Tory
773,0.028907043447859767,6,4,0.04040404040404041,Labour.1992,0.0004371903235208394,Performance,Labour,1992,21,Tory
774,0.0,6,1,0.010101010101010102,Labour.1992,0.0004371903235208394,Poverty,Labour,1992,21,Tory
775,0.01119032883102147,6,4,0.04040404040404041,Labour.1992,0.0004371903235208394,Defence,Labour,1992,21,Tory
776,0.022167556978183588,6,9,0.09090909090909091,Labour.1992,0.0004371903235208394,Strategy,Labour,1992,21,Tory
777,0.035660577673076455,6,5,0.05050505050505051,Labour.1992,0.0004371903235208394,Week,Labour,1992,21,Tory
778,0.06356179651668431,6,7,0.07070707070707072,Labour.1992,0.0004371903235208394,Basis,Labour,1992,21,Tory
779,0.04392998642005191,6,6,0.06060606060606061,Labour.1992,0.0004371903235208394,Family,Labour,1992,21,Tory
780,0.0,6,1,0.010101010101010102,Labour.1992,0.0004371903235208394,Instance,Labour,1992,21,Tory
781,0.06651537655213206,6,5,0.05050505050505051,Labour.1992,0.0004371903235208394,Decade,Labour,1992,21,Tory
782,0.018965161822304677,6,4,0.04040404040404041,Labour.1992,0.0004371903235208394,Protection,Labour,1992,21,Tory
783,0.0030240116510988485,6,2,0.020202020202020204,Labour.1992,0.0004371903235208394,Planning,Labour,1992,21,Tory
784,0.03382709733977515,5,4,0.04040404040404041,Labour.1992,0.0003643252696006995,Choice,Labour,1992,21,Tory
785,0.0,5,1,0.010101010101010102,Labour.1992,0.0003643252696006995,Building,Labour,1992,21,Tory
786,0.09074884056737088,5,3,0.030303030303030304,Labour.1992,0.0003643252696006995,Opportunity,Labour,1992,21,Tory
787,0.04508177179791279,5,5,0.05050505050505051,Labour.1992,0.0003643252696006995,Freedom,Labour,1992,21,Tory
788,0.015586309180130894,5,6,0.06060606060606061,Labour.1992,0.0003643252696006995,Taxation,Labour,1992,21,Tory
789,0.011042610070211541,5,6,0.06060606060606061,Labour.1992,0.0003643252696006995,Line,Labour,1992,21,Tory
790,0.020039722086234467,5,3,0.030303030303030304,Labour.1992,0.0003643252696006995,Budget,Labour,1992,21,Tory
791,0.03747620340667473,5,4,0.04040404040404041,Labour.1992,0.0003643252696006995,Help,Labour,1992,21,Tory
792,0.007448636020064592,5,2,0.020202020202020204,Labour.1992,0.0003643252696006995,Market,Labour,1992,21,Tory
793,0.05168891558453502,5,6,0.06060606060606061,Labour.1992,0.0003643252696006995,Place,Labour,1992,21,Tory
794,0.0,5,2,0.020202020202020204,Labour.1992,0.0003643252696006995,Control,Labour,1992,21,Tory
795,0.02300632120221398,5,5,0.05050505050505051,Labour.1992,0.0003643252696006995,Membership,Labour,1992,21,Tory
796,0.03840056863768739,5,4,0.04040404040404041,Labour.1992,0.0003643252696006995,Number,Labour,1992,21,Tory
797,0.028608614151095082,5,6,0.06060606060606061,Labour.1992,0.0003643252696006995,Hospital,Labour,1992,21,Tory
